AreaID;AreaCode;SiteName;Country;State/Province;Latitude;Longitude;Lat10;Long10;Altitude;Alt SRTM;Domain;DomN;EcoUnit;FitGeoN;Asp Ocean;Thermic realm;Elevation range;Zonal Azonal;Climatic regime;Leaf flush;Vegetation physiognomy;Vegetation type;CdVg;Main vegetation type;TempCorrection;PrecipCorrection;TempAnn;TempDayRng;Isotherm;TempSeas;TempMax;TempMin;TempAnnRng;PrecAnn;PrecWetP;PrecDryP;PrecSeas;WaterDefDur;WaterDefSev;WaterExcDur;WaterExcSev;HyperSeas;DaysFrost;CloudItcp;Grassy Cover;Surface Rockiness;Ranked Rockiness;Soil Texture Class;Ranked Sand;Soil Drainage Class;Ranked Drainage;Soil Water Storage;Soil Fertility Class;Ranked TBS;Salinity Class;Ranked Salinity
1899;AtlMG177;Itamonte, floresta nebular baixo-montana;Brasil;Minas Gerais;22°21’39”S;44°49’11”W;-22.3608;-44.8197;1709;1536;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;(Zonal);Cloud;Evergreen;Broadleaved Forest;Tropical Upper highlands Cloud Evergreen Broadleaved Forest;44;Cloud forest;-0.9;1.02;14.2;12.6;64;223;22.2;2.6;19.6;1871;337;24;77;0;0;200;963;0;100;200;0;Intermediate (10-30% exposed rock);20;Silty clay loam (20-30% sand);25;Well;35;56;Dystrophic (10-25% TBS);17;No salinity;0
4122;AtlRJ080;Serra dos orgaos, Tres Picos, floresta nebular;Brasil;Rio de Janeiro;22°21’46”S;42°43’54”W;-22.3628;-42.7317;1533;1610;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;(Zonal);Cloud;Evergreen;Broadleaved Forest;Tropical Upper highlands Cloud Evergreen Broadleaved Forest;44;Cloud forest;0;1;14.5;9.8;61;199;22.3;6.2;16.1;1715;286;43;62;0;0;210;725;0;8;164;0;Intermediate (10-30% exposed rock);20;Silty clay loam (20-30% sand);25;Well;35;56;Dystrophic (10-25% TBS);17;No salinity;0
135;AtlRJ081;Macae de Cima, floresta nebular;Brasil;Rio de Janeiro;22°26’27”S;42°34’10”W;-22.4408;-42.5694;1424;1313;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;(Zonal);Cloud;Evergreen;Broadleaved Forest;Tropical Upper highlands Cloud Evergreen Broadleaved Forest;44;Cloud forest;-0.6;1.02;15.5;9.7;60;210;23.4;7.2;16.2;1612;272;40;62;0;0;200;637;0;5;143;0;Intermediate (10-30% exposed rock);20;Clay loam (30-40% sand);35;Well;35;54;Mesotrophic (25-50% TBS);37;No salinity;0
3946;AtlSP079;Piquete, floresta nebular;Brasil;Sao Paulo;22°34’05”S;45°13’09”W;-22.5681;-45.2192;1406;1413;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;(Zonal);Cloud;Evergreen;Broadleaved Forest;Tropical Upper highlands Cloud Evergreen Broadleaved Forest;44;Cloud forest;0;1;15.6;12.2;64;235;23.4;4.2;19.2;1787;332;26;77;0;0;195;899;0;43;157;0;Intermediate (10-30% exposed rock);20;Silty clay loam (20-30% sand);25;Well;35;56;Dystrophic (10-25% TBS);17;No salinity;0
4115;AtlRJ082;Pico do Tingua, floresta nebular;Brasil;Rio de Janeiro;22°35’29”S;43°28’48”W;-22.5914;-43.48;1416;923;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;(Zonal);Cloud;Evergreen;Broadleaved Forest;Tropical Upper highlands Cloud Evergreen Broadleaved Forest;44;Cloud forest;-2.5;1.07;15.9;9.8;59;216;23.7;7;16.7;1850;297;45;61;0;0;220;832;0;5;164;0;Intermediate (10-30% exposed rock);20;Silty clay loam (20-30% sand);25;Well;35;56;Dystrophic (10-25% TBS);17;No salinity;0
650;AtlMG178;Camanducaia, floresta nebular;Brasil;Minas Gerais;22°43’23”S;45°56’38”W;-22.7231;-45.9439;1806;1721;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;(Zonal);Cloud;Evergreen;Broadleaved Forest;Tropical Upper highlands Cloud Evergreen Broadleaved Forest;44;Cloud forest;0;1;13.5;11;63;236;20.8;3.2;17.6;1916;326;36;68;0;0;200;928;0;100;216;0;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
4002;AtlSP080;Pindamonhangaba, floresta nebular;Brasil;Sao Paulo;22°44’10”S;45°26’57”W;-22.7361;-45.4492;1545;1619;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;(Zonal);Cloud;Evergreen;Broadleaved Forest;Tropical Upper highlands Cloud Evergreen Broadleaved Forest;44;Cloud forest;0;1;14.2;11.4;62;235;21.7;3.4;18.3;2005;356;34;71;0;0;205;1031;0;81;194;0;Intermediate (10-30% exposed rock);20;Silty clay loam (20-30% sand);25;Well;35;56;Dystrophic (10-25% TBS);17;No salinity;0
1379;AtlMG179;Gonçalves, floresta nebular;Brasil;Minas Gerais;22°44’49”S;45°54’03”W;-22.7469;-45.9008;1728;1716;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;(Zonal);Cloud;Evergreen;Broadleaved Forest;Tropical Upper highlands Cloud Evergreen Broadleaved Forest;44;Cloud forest;0;1;13.5;11;63;235;20.8;3.2;17.6;1920;326;36;67;0;0;200;931;0;100;207;0;Intermediate (10-30% exposed rock);20;Silty clay loam (20-30% sand);25;Well;35;56;Dystrophic (10-25% TBS);17;No salinity;0
4405;AtlMG180;Extrema, floresta nebular;Brasil;Minas Gerais;22°53’45”S;46°20’54”W;-22.8958;-46.3483;1402;1168;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;(Zonal);Cloud;Evergreen;Broadleaved Forest;Tropical Upper highlands Cloud Evergreen Broadleaved Forest;44;Cloud forest;-1.2;1.03;15.2;11;62;237;22.7;5;17.7;1633;283;32;67;0;0;190;696;0;10;143;0;Intermediate (10-30% exposed rock);20;Silty clay loam (20-30% sand);25;Well;35;56;Dystrophic (10-25% TBS);17;No salinity;0
1902;AtlMG181;Itamonte, floresta nebular alto-montana;Brasil;Minas Gerais;22°22’29”S;44°49’04”W;-22.3747;-44.8178;2105;1536;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Lower montane;(Zonal);Cloud;Evergreen;Broadleaved Forest;Tropical Lower montane Cloud Evergreen Broadleaved Forest;48;Cloud forest;-2.8;1.05;12.4;12.5;64;229;20.3;0.7;19.6;1925;347;25;77;0;0;200;1008;0;142;253;0;Intermediate (10-30% exposed rock);20;Silty clay loam (20-30% sand);25;Well;35;56;Dystrophic (10-25% TBS);17;No salinity;0
4119;AtlRJ083;Dedo de Deus, nanofloresta rupicola;Brasil;Rio de Janeiro;22°30’09”S;43°02’39”W;-22.5025;-43.0442;1248;1138;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;71;Cloud forest;-0.6;1.02;16.5;9.7;59;219;24.4;7.9;16.5;1819;306;46;62;0;0;220;804;0;3;142;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
1751;AtlRJ084;Paraty e Picinguaba, Morro do Cuscuzeiro, nanofloresta rupicola;Brasil;Rio de Janeiro/Sao Paulo;23°18’14”S;44°47’14”W;-23.3039;-44.7872;1232;587;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;71;Cloud forest;-3.2;1.1;16.6;10.5;58;237;24.6;6.5;18.1;2075;297;63;55;0;0;230;986;0;5;160;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
3952;AtlSP082;Pedra da Boraceia, nanofloresta rupicola;Brasil;Sao Paulo;23°40’32”S;45°48’10”W;-23.6756;-45.8028;1106;609;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;71;Cloud forest;-2.5;1.09;16.2;8.5;54;238;23.1;7.5;15.6;2725;351;108;39;0;0;360;1525;0;3;188;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
3953;AtlSP083;Pico Sao Sebastiao, nanofloresta rupicola;Brasil;Sao Paulo;23°52’29”S;45°22’46”W;-23.8747;-45.3794;1326;374;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;71;Cloud forest;-4.8;1.14;15.7;7.7;51;244;22.2;7;15.2;2423;325;98;42;0;0;325;1226;0;4;201;15;High (30-60% exposed rock);45;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;33;Mesotrophic (25-50% TBS);37;No salinity;0
1368;AtlSP084;Serra Gigante, nanofloresta rupicola;Brasil;Sao Paulo;25°08’38”S;48°09’21”W;-25.1439;-48.1558;1043;491;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;-2.8;1.11;16.8;8.1;47;308;25;7.9;17.1;2397;345;84;44;0;0;330;1213;0;3;156;15;High (30-60% exposed rock);45;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;33;Mesotrophic (25-50% TBS);37;No salinity;0
141;AtlPR027;Serra do Marumbi, nanofloresta rupicola;Brasil;Parana;25°31’24”S;48°58’13”W;-25.5233;-48.9703;1251;1097;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;-0.8;1.02;15;9.5;54;284;23.4;5.9;17.5;1865;244;96;31;0;0;320;673;0;8;146;15;Very high (60-100% exposed rock);80;Loamy sand (80-90% sand);85;Somewhat Excessively;20;19;Dystrophic (10-25% TBS);17;No salinity;0
1712;AtlPR028;Serra da Igreja, nanofloresta rupicola;Brasil;Parana;25°36’32”S;48°51’31”W;-25.6089;-48.8586;1257;942;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;-1.6;1.05;15;9;51;299;23.4;5.9;17.5;1966;259;96;34;0;0;325;772;0;8;154;15;Very high (60-100% exposed rock);80;Loamy sand (80-90% sand);85;Somewhat Excessively;20;19;Dystrophic (10-25% TBS);17;No salinity;0
1713;AtlPR029;Serra da Prata, nanofloresta rupicola;Brasil;Parana;25°37’36”S;48°41’27”W;-25.6267;-48.6908;1286;682;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;-3;1.09;15;8.2;48;313;23.3;6.2;17.1;2181;295;96;39;0;0;340;985;0;7;175;15;Very high (60-100% exposed rock);80;Loamy sand (80-90% sand);85;Somewhat Excessively;20;19;Dystrophic (10-25% TBS);17;No salinity;0
142;AtlPR030;Serra do Salto, nanofloresta rupicola;Brasil;Parana;25°42’03”S;49°03’06”W;-25.7008;-49.0517;1232;1025;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;-1;1.03;15;9.6;54;285;23.5;5.8;17.7;1651;217;88;30;0;0;305;472;0;9;127;15;Very high (60-100% exposed rock);80;Loamy sand (80-90% sand);85;Somewhat Excessively;20;19;Dystrophic (10-25% TBS);17;No salinity;0
1662;AtlSC106;Serra Queimada, nanofloresta rupicola;Brasil;Santa Catarina;26°05’59”S;49°03’00”W;-26.0997;-49.05;1160;1104;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;0;1;15.1;9.8;54;291;23.9;5.9;18;1678;211;92;27;0;0;330;486;0;8;122;15;Very high (60-100% exposed rock);80;Loamy sand (80-90% sand);85;Somewhat Excessively;20;19;Dystrophic (10-25% TBS);17;No salinity;0
1664;AtlSC107;Serra do Espigao, nanofloresta rupicola;Brasil;Santa Catarina;26°49’02”S;50°13’22”W;-26.8172;-50.2228;1195;1025;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;-0.9;1.03;14.6;11.5;56;321;24.6;4;20.6;1610;175;98;16;0;0;355;412;0;72;120;15;Very high (60-100% exposed rock);80;Heavy clay (0-10% sand);5;Somewhat Excessively;20;39;Mesotrophic (25-50% TBS);37;No salinity;0
1665;AtlSC108;Serra dos Alves, nanofloresta rupicola;Brasil;Santa Catarina;27°32’24”S;49°46’14”W;-27.54;-49.7706;915;739;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;-0.9;1.04;16.2;10.3;53;318;26;6.6;19.4;1589;183;94;20;0;0;345;395;0;6;0;15;Very high (60-100% exposed rock);80;Light clay (10-20% sand);15;Somewhat Excessively;20;36;Dystrophic (10-25% TBS);17;No salinity;0
144;AtlSC109;Serra do Tabuleiro, nanofloresta rupicola;Brasil;Santa Catarina;27°49’19”S;48°49’07”W;-27.8219;-48.8186;1050;778;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;-1.4;1.05;14.7;7.9;48;293;23;6.6;16.4;1777;235;99;28;0;0;355;578;0;6;117;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
1667;AtlSC110;Serra do Morro da Igreja, nanofloresta rupicola;Brasil;Santa Catarina;28°10’20”S;49°29’45”W;-28.1722;-49.4958;928;1324;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;2;1;15.7;9.6;55;272;25;7.6;17.4;1704;186;111;17;0;0;360;504;0;5;0;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
147;AtlRS012;Serra da Rocinha, nanofloresta rupicola;Brasil;Rio Grande do Sul;28°51’24”S;50°00’52”W;-28.8567;-50.0144;1113;1054;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Lower highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Lower highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;72;Cloud forest;0;1;14.9;9.5;54;279;24.2;6.6;17.6;1774;178;125;13;0;0;360;574;0;8;123;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
4406;AtlMG182;Serra de Carrancas, nanofloresta rupicola;Brasil;Minas Gerais;21°35’42”S;44°39’06”W;-21.595;-44.6517;1435;1389;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;74;Cloud forest;0;1;16.9;12.5;68;201;24.8;6.3;18.5;1710;333;17;81;75;18;195;853;0;7;153;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
645;AtlMG183;Ibitipoca, nanofloresta rupicola;Brasil;Minas Gerais;21°41’27”S;43°52’49”W;-21.6908;-43.8803;1537;1431;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;74;Cloud forest;-0.5;1.01;16;10.8;65;190;23.8;7.2;16.6;1702;312;22;77;50;5;195;816;0;5;163;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
4408;AtlMG184;Poços de Caldas, Alcoa, nanofloresta rupicola;Brasil;Minas Gerais;21°55’41”S;46°37’02”W;-21.9281;-46.6172;1274;1314;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;74;Cloud forest;0;1;17.6;11.8;64;235;25.2;6.9;18.3;1702;313;26;75;45;3;195;804;0;5;136;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
2673;AtlMG185;Serra Negra, nanofloresta rupicola;Brasil;Minas Gerais;21°57’53”S;43°51’51”W;-21.9647;-43.8642;1589;1104;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;74;Cloud forest;-2.4;1.06;15.6;10.4;61;208;23.3;6.2;17.1;1675;300;20;77;55;5;195;796;0;7;166;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
4407;AtlMG186;Caldas, Pedra Branca, nanofloresta rupicola;Brasil;Minas Gerais;21°58’44”S;46°22’11”W;-21.9789;-46.3697;1763;1327;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;74;Cloud forest;-2.2;1.05;15.3;11.9;65;237;22.8;4.4;18.4;1783;324;27;74;0;0;200;862;0;57;196;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
1898;AtlMG187;Itamonte, nanofloresta rupicola;Brasil;Minas Gerais;22°21’55”S;44°48’32”W;-22.3653;-44.8089;1785;1536;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;74;Cloud forest;-1.2;1.03;13.9;12.6;64;224;21.9;2.3;19.6;1890;340;25;77;0;0;200;979;0;106;211;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
3951;AtlSP085;Pedra do Bau, nanofloresta rupicola;Brasil;Sao Paulo;22°41’01”S;45°39’16”W;-22.6836;-45.6544;1781;1525;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;74;Cloud forest;-1.3;1.03;13.3;11.1;62;238;20.8;2.9;17.9;1918;336;34;71;0;0;200;955;0;101;213;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
649;AtlMG188;Monte Verde, nanofloresta rupicola;Brasil;Minas Gerais;22°52’47”S;46°01’52”W;-22.8797;-46.0311;1701;1602;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Tropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Tropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;74;Cloud forest;0;1;13.9;10.9;61;242;21.3;3.5;17.8;1892;317;39;65;0;0;200;892;0;81;201;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
3804;AtlPR031;Serra do Capivari, nanofloresta rupicola;Brasil;Parana;25°08’21”S;49°49’17”W;-25.1392;-49.8214;1534;811;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;75;Cloud forest;-3.6;1.09;14.6;11;57;297;23.6;4.3;19.3;1665;227;82;32;0;0;310;491;0;63;160;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
1367;AtlPR032;Serra do Ibitiraquire, nanofloresta rupicola;Brasil;Parana;25°15’05”S;48°49’33”W;-25.2514;-48.8258;1331;1109;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;75;Cloud forest;-1.1;1.03;15;9.3;53;294;23.4;5.8;17.6;1865;251;88;33;0;0;320;678;0;8;155;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
139;AtlPR033;Serra da Farinha Seca, nanofloresta rupicola;Brasil;Parana;25°22’08”S;48°54’57”W;-25.3689;-48.9158;1342;952;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;75;Cloud forest;-2;1.06;15;9.3;53;295;23.4;5.8;17.6;1875;248;90;33;0;0;320;686;0;9;157;15;Very high (60-100% exposed rock);80;Loamy sand (80-90% sand);85;Somewhat Excessively;20;19;Dystrophic (10-25% TBS);17;No salinity;0
140;AtlPR034;Serra da Baitaca, nanofloresta rupicola;Brasil;Parana;25°23’08”S;48°59’59”W;-25.3856;-48.9997;1305;1004;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;75;Cloud forest;-1.5;1.05;15.1;9.6;55;283;23.5;6;17.5;1815;238;91;32;0;0;310;628;0;8;148;15;Very high (60-100% exposed rock);80;Loamy sand (80-90% sand);85;Somewhat Excessively;20;19;Dystrophic (10-25% TBS);17;No salinity;0
143;AtlPR035;Serra do Araçatuba, nanofloresta rupicola;Brasil;Parana;25°53’53”S;48°58’48”W;-25.8981;-48.98;1315;1278;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;75;Cloud forest;0;1;14.4;9.7;55;282;23;5.3;17.7;1789;231;96;28;0;0;340;593;0;10;147;15;Very high (60-100% exposed rock);80;Loamy sand (80-90% sand);85;Somewhat Excessively;20;19;Dystrophic (10-25% TBS);17;No salinity;0
2766;AtlSC111;Serra do Quiriri, nanofloresta rupicola;Brasil;Santa Catarina;26°01’29”S;48°57’32”W;-26.0247;-48.9589;1337;1271;Atlantic Forest;8;Southern Atlantic Highlands;12;Windward;Subtropical;Upper highlands;Rocky;Cloud;Evergreen;Broadleaved Dwarf-forest;Subtropical Upper highlands Rocky Cloud Evergreen Broadleaved Dwarf-forest;75;Cloud forest;0;1;14.3;9.6;54;282;22.9;5.2;17.7;1781;227;97;28;0;0;350;584;0;10;149;15;Very high (60-100% exposed rock);80;Sandy clay loam (60-70% sand);65;Somewhat Excessively;20;24;Mesotrophic (25-50% TBS);37;No salinity;0
